,ride,VenID,PUID,PUhour,tot_rides,Borough,service_zone
22709,FTD,B02867,239.0,8,21,Manhattan,Yellow Zone
22710,FTD,B02867,239.0,9,8,Manhattan,Yellow Zone
22711,FTD,B02867,240.0,12,1,Bronx,Boro Zone
22712,FTD,B02867,241.0,11,1,Bronx,Boro Zone
22713,FTD,B02867,241.0,13,1,Bronx,Boro Zone
22714,FTD,B02867,241.0,7,2,Bronx,Boro Zone
22715,FTD,B02867,241.0,8,3,Bronx,Boro Zone
22716,FTD,B02867,241.0,9,3,Bronx,Boro Zone
22717,FTD,B02867,242.0,0,1,Bronx,Boro Zone
22718,FTD,B02867,242.0,11,2,Bronx,Boro Zone
22719,FTD,B02867,242.0,6,1,Bronx,Boro Zone
22720,FTD,B02867,242.0,9,1,Bronx,Boro Zone
22721,FTD,B02867,243.0,10,2,Manhattan,Boro Zone
22722,FTD,B02867,243.0,11,1,Manhattan,Boro Zone
22723,FTD,B02867,243.0,13,3,Manhattan,Boro Zone
22724,FTD,B02867,243.0,2,1,Manhattan,Boro Zone
22725,FTD,B02867,243.0,5,1,Manhattan,Boro Zone
22726,FTD,B02867,243.0,6,5,Manhattan,Boro Zone
22727,FTD,B02867,243.0,7,6,Manhattan,Boro Zone
22728,FTD,B02867,243.0,8,4,Manhattan,Boro Zone
22729,FTD,B02867,244.0,10,3,Manhattan,Boro Zone
22730,FTD,B02867,244.0,11,3,Manhattan,Boro Zone
22731,FTD,B02867,244.0,12,1,Manhattan,Boro Zone
22732,FTD,B02867,244.0,13,5,Manhattan,Boro Zone
22733,FTD,B02867,244.0,2,1,Manhattan,Boro Zone
22734,FTD,B02867,244.0,6,6,Manhattan,Boro Zone
22735,FTD,B02867,244.0,7,4,Manhattan,Boro Zone
22736,FTD,B02867,244.0,8,2,Manhattan,Boro Zone
22737,FTD,B02867,244.0,9,1,Manhattan,Boro Zone
22738,FTD,B02867,245.0,12,1,Staten Island,Boro Zone
22739,FTD,B02867,245.0,8,1,Staten Island,Boro Zone
22740,FTD,B02867,246.0,0,5,Manhattan,Yellow Zone
22741,FTD,B02867,246.0,1,4,Manhattan,Yellow Zone
22742,FTD,B02867,246.0,10,6,Manhattan,Yellow Zone
22743,FTD,B02867,246.0,12,5,Manhattan,Yellow Zone
22744,FTD,B02867,246.0,13,9,Manhattan,Yellow Zone
22745,FTD,B02867,246.0,5,2,Manhattan,Yellow Zone
22746,FTD,B02867,246.0,6,4,Manhattan,Yellow Zone
22747,FTD,B02867,246.0,7,5,Manhattan,Yellow Zone
22748,FTD,B02867,246.0,8,12,Manhattan,Yellow Zone
22749,FTD,B02867,246.0,9,12,Manhattan,Yellow Zone
22750,FTD,B02867,247.0,0,1,Bronx,Boro Zone
22751,FTD,B02867,247.0,10,1,Bronx,Boro Zone
22752,FTD,B02867,247.0,3,1,Bronx,Boro Zone
22753,FTD,B02867,247.0,4,1,Bronx,Boro Zone
22754,FTD,B02867,247.0,6,2,Bronx,Boro Zone
22755,FTD,B02867,247.0,7,1,Bronx,Boro Zone
22756,FTD,B02867,247.0,8,4,Bronx,Boro Zone
22757,FTD,B02867,247.0,9,3,Bronx,Boro Zone
22758,FTD,B02867,248.0,13,1,Bronx,Boro Zone
22759,FTD,B02867,248.0,7,1,Bronx,Boro Zone
22760,FTD,B02867,248.0,9,3,Bronx,Boro Zone
22761,FTD,B02867,249.0,0,6,Manhattan,Yellow Zone
22762,FTD,B02867,249.0,1,3,Manhattan,Yellow Zone
22763,FTD,B02867,249.0,10,7,Manhattan,Yellow Zone
22764,FTD,B02867,249.0,11,5,Manhattan,Yellow Zone
22765,FTD,B02867,249.0,12,2,Manhattan,Yellow Zone
22766,FTD,B02867,249.0,13,5,Manhattan,Yellow Zone
22767,FTD,B02867,249.0,2,1,Manhattan,Yellow Zone
22768,FTD,B02867,249.0,4,2,Manhattan,Yellow Zone
22769,FTD,B02867,249.0,5,5,Manhattan,Yellow Zone
22770,FTD,B02867,249.0,6,5,Manhattan,Yellow Zone
22771,FTD,B02867,249.0,7,17,Manhattan,Yellow Zone
22772,FTD,B02867,249.0,8,9,Manhattan,Yellow Zone
22773,FTD,B02867,249.0,9,12,Manhattan,Yellow Zone
22774,FTD,B02867,250.0,11,1,Bronx,Boro Zone
22775,FTD,B02867,250.0,13,1,Bronx,Boro Zone
22776,FTD,B02867,250.0,7,1,Bronx,Boro Zone
22777,FTD,B02867,250.0,8,1,Bronx,Boro Zone
22778,FTD,B02867,250.0,9,3,Bronx,Boro Zone
22779,FTD,B02867,251.0,8,1,Staten Island,Boro Zone
22780,FTD,B02867,252.0,10,1,Queens,Boro Zone
22781,FTD,B02867,252.0,13,1,Queens,Boro Zone
22782,FTD,B02867,252.0,4,1,Queens,Boro Zone
22783,FTD,B02867,252.0,5,1,Queens,Boro Zone
22784,FTD,B02867,252.0,7,1,Queens,Boro Zone
22785,FTD,B02867,254.0,11,1,Bronx,Boro Zone
22786,FTD,B02867,254.0,12,2,Bronx,Boro Zone
22787,FTD,B02867,254.0,6,1,Bronx,Boro Zone
22788,FTD,B02867,254.0,7,3,Bronx,Boro Zone
22789,FTD,B02867,254.0,8,1,Bronx,Boro Zone
22790,FTD,B02867,254.0,9,1,Bronx,Boro Zone
22791,FTD,B02867,255.0,0,1,Brooklyn,Boro Zone
22792,FTD,B02867,255.0,1,2,Brooklyn,Boro Zone
22793,FTD,B02867,255.0,10,7,Brooklyn,Boro Zone
22794,FTD,B02867,255.0,11,4,Brooklyn,Boro Zone
22795,FTD,B02867,255.0,12,5,Brooklyn,Boro Zone
22796,FTD,B02867,255.0,13,2,Brooklyn,Boro Zone
22797,FTD,B02867,255.0,2,1,Brooklyn,Boro Zone
22798,FTD,B02867,255.0,4,2,Brooklyn,Boro Zone
22799,FTD,B02867,255.0,6,3,Brooklyn,Boro Zone
22800,FTD,B02867,255.0,7,7,Brooklyn,Boro Zone
22801,FTD,B02867,255.0,8,9,Brooklyn,Boro Zone
22802,FTD,B02867,255.0,9,3,Brooklyn,Boro Zone
22803,FTD,B02867,256.0,0,7,Brooklyn,Boro Zone
22804,FTD,B02867,256.0,1,3,Brooklyn,Boro Zone
22805,FTD,B02867,256.0,10,4,Brooklyn,Boro Zone
22806,FTD,B02867,256.0,11,4,Brooklyn,Boro Zone
22807,FTD,B02867,256.0,12,7,Brooklyn,Boro Zone
22808,FTD,B02867,256.0,13,2,Brooklyn,Boro Zone
22809,FTD,B02867,256.0,2,2,Brooklyn,Boro Zone
22810,FTD,B02867,256.0,3,1,Brooklyn,Boro Zone
22811,FTD,B02867,256.0,4,1,Brooklyn,Boro Zone
22812,FTD,B02867,256.0,5,2,Brooklyn,Boro Zone
22813,FTD,B02867,256.0,6,5,Brooklyn,Boro Zone
22814,FTD,B02867,256.0,7,5,Brooklyn,Boro Zone
22815,FTD,B02867,256.0,8,7,Brooklyn,Boro Zone
22816,FTD,B02867,256.0,9,11,Brooklyn,Boro Zone
22817,FTD,B02867,257.0,1,1,Brooklyn,Boro Zone
22818,FTD,B02867,257.0,10,1,Brooklyn,Boro Zone
22819,FTD,B02867,257.0,6,2,Brooklyn,Boro Zone
22820,FTD,B02867,257.0,7,2,Brooklyn,Boro Zone
22821,FTD,B02867,257.0,8,1,Brooklyn,Boro Zone
22822,FTD,B02867,257.0,9,1,Brooklyn,Boro Zone
22823,FTD,B02867,258.0,1,1,Queens,Boro Zone
22824,FTD,B02867,258.0,12,1,Queens,Boro Zone
22825,FTD,B02867,258.0,13,2,Queens,Boro Zone
22826,FTD,B02867,258.0,5,3,Queens,Boro Zone
22827,FTD,B02867,258.0,6,3,Queens,Boro Zone
22828,FTD,B02867,258.0,7,4,Queens,Boro Zone
22829,FTD,B02867,258.0,8,3,Queens,Boro Zone
22830,FTD,B02867,258.0,9,2,Queens,Boro Zone
22831,FTD,B02867,259.0,3,1,Bronx,Boro Zone
22832,FTD,B02867,259.0,7,1,Bronx,Boro Zone
22833,FTD,B02867,259.0,9,1,Bronx,Boro Zone
22834,FTD,B02867,260.0,0,1,Queens,Boro Zone
22835,FTD,B02867,260.0,10,1,Queens,Boro Zone
22836,FTD,B02867,260.0,12,2,Queens,Boro Zone
22837,FTD,B02867,260.0,13,3,Queens,Boro Zone
22838,FTD,B02867,260.0,4,2,Queens,Boro Zone
22839,FTD,B02867,260.0,5,1,Queens,Boro Zone
22840,FTD,B02867,260.0,6,1,Queens,Boro Zone
22841,FTD,B02867,260.0,7,1,Queens,Boro Zone
22842,FTD,B02867,260.0,8,4,Queens,Boro Zone
22843,FTD,B02867,261.0,0,1,Manhattan,Yellow Zone
22844,FTD,B02867,261.0,10,1,Manhattan,Yellow Zone
22845,FTD,B02867,261.0,11,2,Manhattan,Yellow Zone
22846,FTD,B02867,261.0,12,1,Manhattan,Yellow Zone
22847,FTD,B02867,261.0,13,4,Manhattan,Yellow Zone
22848,FTD,B02867,261.0,2,1,Manhattan,Yellow Zone
22849,FTD,B02867,261.0,5,1,Manhattan,Yellow Zone
22850,FTD,B02867,261.0,7,3,Manhattan,Yellow Zone
22851,FTD,B02867,261.0,8,10,Manhattan,Yellow Zone
22852,FTD,B02867,261.0,9,1,Manhattan,Yellow Zone
22853,FTD,B02867,262.0,10,3,Manhattan,Yellow Zone
22854,FTD,B02867,262.0,12,3,Manhattan,Yellow Zone
22855,FTD,B02867,262.0,13,1,Manhattan,Yellow Zone
22856,FTD,B02867,262.0,3,1,Manhattan,Yellow Zone
22857,FTD,B02867,262.0,5,1,Manhattan,Yellow Zone
22858,FTD,B02867,262.0,6,3,Manhattan,Yellow Zone
22859,FTD,B02867,262.0,7,16,Manhattan,Yellow Zone
22860,FTD,B02867,262.0,8,14,Manhattan,Yellow Zone
22861,FTD,B02867,262.0,9,7,Manhattan,Yellow Zone
22862,FTD,B02867,263.0,10,2,Manhattan,Yellow Zone
22863,FTD,B02867,263.0,11,4,Manhattan,Yellow Zone
22864,FTD,B02867,263.0,12,1,Manhattan,Yellow Zone
22865,FTD,B02867,263.0,3,1,Manhattan,Yellow Zone
22866,FTD,B02867,263.0,4,3,Manhattan,Yellow Zone
22867,FTD,B02867,263.0,5,2,Manhattan,Yellow Zone
22868,FTD,B02867,263.0,6,7,Manhattan,Yellow Zone
22869,FTD,B02867,263.0,7,7,Manhattan,Yellow Zone
22870,FTD,B02867,263.0,8,11,Manhattan,Yellow Zone
22871,FTD,B02867,263.0,9,6,Manhattan,Yellow Zone
22872,FTD,B02867,265.0,0,5,Unknown,
22873,FTD,B02867,265.0,10,1,Unknown,
22874,FTD,B02867,265.0,11,1,Unknown,
22875,FTD,B02867,265.0,12,3,Unknown,
22876,FTD,B02867,265.0,2,1,Unknown,
22877,FTD,B02867,265.0,4,2,Unknown,
22878,FTD,B02867,265.0,6,1,Unknown,
22879,FTD,B02867,265.0,7,3,Unknown,
22880,FTD,B02867,265.0,8,1,Unknown,
22881,FTD,B02867,265.0,9,1,Unknown,
22882,FTD,B02869,3.0,10,1,Bronx,Boro Zone
22883,FTD,B02869,3.0,12,1,Bronx,Boro Zone
22884,FTD,B02869,3.0,7,1,Bronx,Boro Zone
22885,FTD,B02869,4.0,10,1,Manhattan,Yellow Zone
22886,FTD,B02869,4.0,11,1,Manhattan,Yellow Zone
22887,FTD,B02869,4.0,12,1,Manhattan,Yellow Zone
22888,FTD,B02869,4.0,2,1,Manhattan,Yellow Zone
22889,FTD,B02869,4.0,6,1,Manhattan,Yellow Zone
22890,FTD,B02869,4.0,8,6,Manhattan,Yellow Zone
22891,FTD,B02869,4.0,9,3,Manhattan,Yellow Zone
22892,FTD,B02869,7.0,1,1,Queens,Boro Zone
22893,FTD,B02869,7.0,11,1,Queens,Boro Zone
22894,FTD,B02869,7.0,5,1,Queens,Boro Zone
22895,FTD,B02869,7.0,6,1,Queens,Boro Zone
22896,FTD,B02869,7.0,7,1,Queens,Boro Zone
22897,FTD,B02869,7.0,8,1,Queens,Boro Zone
22898,FTD,B02869,9.0,12,1,Queens,Boro Zone
22899,FTD,B02869,10.0,11,1,Queens,Boro Zone
22900,FTD,B02869,10.0,8,1,Queens,Boro Zone
22901,FTD,B02869,11.0,6,1,Brooklyn,Boro Zone
22902,FTD,B02869,11.0,8,1,Brooklyn,Boro Zone
22903,FTD,B02869,13.0,0,1,Manhattan,Yellow Zone
22904,FTD,B02869,13.0,11,1,Manhattan,Yellow Zone
22905,FTD,B02869,13.0,12,1,Manhattan,Yellow Zone
22906,FTD,B02869,13.0,13,1,Manhattan,Yellow Zone
22907,FTD,B02869,13.0,5,1,Manhattan,Yellow Zone
22908,FTD,B02869,13.0,6,1,Manhattan,Yellow Zone
22909,FTD,B02869,13.0,7,1,Manhattan,Yellow Zone
22910,FTD,B02869,13.0,8,1,Manhattan,Yellow Zone
22911,FTD,B02869,17.0,10,2,Brooklyn,Boro Zone
22912,FTD,B02869,17.0,11,1,Brooklyn,Boro Zone
22913,FTD,B02869,17.0,12,3,Brooklyn,Boro Zone
22914,FTD,B02869,17.0,13,1,Brooklyn,Boro Zone
22915,FTD,B02869,17.0,6,2,Brooklyn,Boro Zone
22916,FTD,B02869,17.0,7,1,Brooklyn,Boro Zone
22917,FTD,B02869,17.0,9,2,Brooklyn,Boro Zone
22918,FTD,B02869,18.0,10,2,Bronx,Boro Zone
22919,FTD,B02869,18.0,12,1,Bronx,Boro Zone
22920,FTD,B02869,18.0,13,2,Bronx,Boro Zone
22921,FTD,B02869,18.0,7,3,Bronx,Boro Zone
22922,FTD,B02869,18.0,8,3,Bronx,Boro Zone
22923,FTD,B02869,18.0,9,1,Bronx,Boro Zone
22924,FTD,B02869,20.0,11,2,Bronx,Boro Zone
22925,FTD,B02869,20.0,12,1,Bronx,Boro Zone
22926,FTD,B02869,20.0,13,1,Bronx,Boro Zone
22927,FTD,B02869,20.0,6,5,Bronx,Boro Zone
22928,FTD,B02869,20.0,7,3,Bronx,Boro Zone
22929,FTD,B02869,20.0,8,1,Bronx,Boro Zone
22930,FTD,B02869,21.0,9,1,Brooklyn,Boro Zone
22931,FTD,B02869,22.0,11,1,Brooklyn,Boro Zone
22932,FTD,B02869,22.0,6,1,Brooklyn,Boro Zone
22933,FTD,B02869,22.0,8,1,Brooklyn,Boro Zone
22934,FTD,B02869,24.0,1,1,Manhattan,Yellow Zone
22935,FTD,B02869,24.0,11,1,Manhattan,Yellow Zone
22936,FTD,B02869,24.0,7,1,Manhattan,Yellow Zone
22937,FTD,B02869,24.0,8,2,Manhattan,Yellow Zone
22938,FTD,B02869,25.0,5,1,Brooklyn,Boro Zone
22939,FTD,B02869,25.0,6,1,Brooklyn,Boro Zone
22940,FTD,B02869,25.0,8,1,Brooklyn,Boro Zone
22941,FTD,B02869,26.0,13,1,Brooklyn,Boro Zone
22942,FTD,B02869,32.0,6,1,Bronx,Boro Zone
22943,FTD,B02869,32.0,8,1,Bronx,Boro Zone
22944,FTD,B02869,32.0,9,1,Bronx,Boro Zone
22945,FTD,B02869,33.0,13,1,Brooklyn,Boro Zone
22946,FTD,B02869,33.0,8,1,Brooklyn,Boro Zone
22947,FTD,B02869,33.0,9,1,Brooklyn,Boro Zone
22948,FTD,B02869,35.0,12,1,Brooklyn,Boro Zone
22949,FTD,B02869,37.0,0,1,Brooklyn,Boro Zone
22950,FTD,B02869,37.0,10,2,Brooklyn,Boro Zone
22951,FTD,B02869,37.0,11,2,Brooklyn,Boro Zone
22952,FTD,B02869,37.0,5,1,Brooklyn,Boro Zone
22953,FTD,B02869,37.0,8,3,Brooklyn,Boro Zone
22954,FTD,B02869,37.0,9,2,Brooklyn,Boro Zone
22955,FTD,B02869,38.0,5,1,Queens,Boro Zone
22956,FTD,B02869,39.0,6,1,Brooklyn,Boro Zone
22957,FTD,B02869,39.0,8,2,Brooklyn,Boro Zone
22958,FTD,B02869,40.0,10,1,Brooklyn,Boro Zone
22959,FTD,B02869,40.0,7,1,Brooklyn,Boro Zone
22960,FTD,B02869,40.0,8,2,Brooklyn,Boro Zone
22961,FTD,B02869,40.0,9,1,Brooklyn,Boro Zone
22962,FTD,B02869,41.0,1,1,Manhattan,Boro Zone
22963,FTD,B02869,41.0,10,3,Manhattan,Boro Zone
22964,FTD,B02869,41.0,11,3,Manhattan,Boro Zone
22965,FTD,B02869,41.0,12,4,Manhattan,Boro Zone
22966,FTD,B02869,41.0,13,2,Manhattan,Boro Zone
22967,FTD,B02869,41.0,4,2,Manhattan,Boro Zone
22968,FTD,B02869,41.0,5,1,Manhattan,Boro Zone
22969,FTD,B02869,41.0,6,5,Manhattan,Boro Zone
22970,FTD,B02869,41.0,7,1,Manhattan,Boro Zone
22971,FTD,B02869,41.0,8,5,Manhattan,Boro Zone
22972,FTD,B02869,41.0,9,2,Manhattan,Boro Zone
22973,FTD,B02869,42.0,0,1,Manhattan,Boro Zone
22974,FTD,B02869,42.0,10,5,Manhattan,Boro Zone
22975,FTD,B02869,42.0,11,3,Manhattan,Boro Zone
22976,FTD,B02869,42.0,12,2,Manhattan,Boro Zone
22977,FTD,B02869,42.0,13,3,Manhattan,Boro Zone
22978,FTD,B02869,42.0,2,1,Manhattan,Boro Zone
22979,FTD,B02869,42.0,4,1,Manhattan,Boro Zone
22980,FTD,B02869,42.0,5,3,Manhattan,Boro Zone
22981,FTD,B02869,42.0,7,7,Manhattan,Boro Zone
22982,FTD,B02869,42.0,8,3,Manhattan,Boro Zone
22983,FTD,B02869,42.0,9,2,Manhattan,Boro Zone
22984,FTD,B02869,43.0,10,1,Manhattan,Yellow Zone
22985,FTD,B02869,43.0,13,1,Manhattan,Yellow Zone
22986,FTD,B02869,43.0,8,1,Manhattan,Yellow Zone
22987,FTD,B02869,43.0,9,1,Manhattan,Yellow Zone
22988,FTD,B02869,45.0,2,1,Manhattan,Yellow Zone
22989,FTD,B02869,47.0,12,3,Bronx,Boro Zone
22990,FTD,B02869,47.0,13,1,Bronx,Boro Zone
22991,FTD,B02869,47.0,5,1,Bronx,Boro Zone
22992,FTD,B02869,47.0,6,1,Bronx,Boro Zone
22993,FTD,B02869,47.0,9,3,Bronx,Boro Zone
22994,FTD,B02869,48.0,0,3,Manhattan,Yellow Zone
22995,FTD,B02869,48.0,1,1,Manhattan,Yellow Zone
22996,FTD,B02869,48.0,10,1,Manhattan,Yellow Zone
22997,FTD,B02869,48.0,11,2,Manhattan,Yellow Zone
22998,FTD,B02869,48.0,13,2,Manhattan,Yellow Zone
22999,FTD,B02869,48.0,3,2,Manhattan,Yellow Zone
23000,FTD,B02869,48.0,5,1,Manhattan,Yellow Zone
23001,FTD,B02869,48.0,6,3,Manhattan,Yellow Zone
23002,FTD,B02869,48.0,7,5,Manhattan,Yellow Zone
23003,FTD,B02869,48.0,8,4,Manhattan,Yellow Zone
23004,FTD,B02869,48.0,9,5,Manhattan,Yellow Zone
23005,FTD,B02869,49.0,12,1,Brooklyn,Boro Zone
23006,FTD,B02869,49.0,4,1,Brooklyn,Boro Zone
23007,FTD,B02869,49.0,6,1,Brooklyn,Boro Zone
23008,FTD,B02869,49.0,9,1,Brooklyn,Boro Zone
23009,FTD,B02869,50.0,0,1,Manhattan,Yellow Zone
23010,FTD,B02869,50.0,10,1,Manhattan,Yellow Zone
23011,FTD,B02869,50.0,11,1,Manhattan,Yellow Zone
23012,FTD,B02869,50.0,13,1,Manhattan,Yellow Zone
23013,FTD,B02869,50.0,3,1,Manhattan,Yellow Zone
23014,FTD,B02869,50.0,5,1,Manhattan,Yellow Zone
23015,FTD,B02869,50.0,6,1,Manhattan,Yellow Zone
23016,FTD,B02869,50.0,7,1,Manhattan,Yellow Zone
23017,FTD,B02869,50.0,8,3,Manhattan,Yellow Zone
23018,FTD,B02869,50.0,9,5,Manhattan,Yellow Zone
23019,FTD,B02869,51.0,10,1,Bronx,Boro Zone
23020,FTD,B02869,51.0,6,1,Bronx,Boro Zone
23021,FTD,B02869,51.0,9,1,Bronx,Boro Zone
23022,FTD,B02869,52.0,11,1,Brooklyn,Boro Zone
23023,FTD,B02869,53.0,1,1,Queens,Boro Zone
23024,FTD,B02869,53.0,13,1,Queens,Boro Zone
23025,FTD,B02869,55.0,11,1,Brooklyn,Boro Zone
23026,FTD,B02869,60.0,1,1,Bronx,Boro Zone
23027,FTD,B02869,60.0,13,1,Bronx,Boro Zone
23028,FTD,B02869,60.0,7,3,Bronx,Boro Zone
23029,FTD,B02869,61.0,10,2,Brooklyn,Boro Zone
23030,FTD,B02869,61.0,12,2,Brooklyn,Boro Zone
23031,FTD,B02869,61.0,13,2,Brooklyn,Boro Zone
23032,FTD,B02869,61.0,7,3,Brooklyn,Boro Zone
23033,FTD,B02869,61.0,9,2,Brooklyn,Boro Zone
23034,FTD,B02869,63.0,12,1,Brooklyn,Boro Zone
23035,FTD,B02869,63.0,13,1,Brooklyn,Boro Zone
23036,FTD,B02869,63.0,8,1,Brooklyn,Boro Zone
23037,FTD,B02869,64.0,8,1,Queens,Boro Zone
23038,FTD,B02869,65.0,1,1,Brooklyn,Boro Zone
23039,FTD,B02869,65.0,10,3,Brooklyn,Boro Zone
23040,FTD,B02869,65.0,4,1,Brooklyn,Boro Zone
23041,FTD,B02869,65.0,6,1,Brooklyn,Boro Zone
23042,FTD,B02869,65.0,8,2,Brooklyn,Boro Zone
23043,FTD,B02869,66.0,10,1,Brooklyn,Boro Zone
23044,FTD,B02869,66.0,8,1,Brooklyn,Boro Zone
23045,FTD,B02869,68.0,10,3,Manhattan,Yellow Zone
23046,FTD,B02869,68.0,11,1,Manhattan,Yellow Zone
23047,FTD,B02869,68.0,12,3,Manhattan,Yellow Zone
23048,FTD,B02869,68.0,13,3,Manhattan,Yellow Zone
23049,FTD,B02869,68.0,6,2,Manhattan,Yellow Zone
23050,FTD,B02869,68.0,7,6,Manhattan,Yellow Zone
23051,FTD,B02869,68.0,8,2,Manhattan,Yellow Zone
23052,FTD,B02869,68.0,9,4,Manhattan,Yellow Zone
23053,FTD,B02869,69.0,10,1,Bronx,Boro Zone
23054,FTD,B02869,69.0,11,2,Bronx,Boro Zone
23055,FTD,B02869,69.0,12,2,Bronx,Boro Zone
23056,FTD,B02869,69.0,13,1,Bronx,Boro Zone
23057,FTD,B02869,69.0,3,1,Bronx,Boro Zone
23058,FTD,B02869,69.0,4,1,Bronx,Boro Zone
23059,FTD,B02869,69.0,8,3,Bronx,Boro Zone
23060,FTD,B02869,70.0,9,1,Queens,Boro Zone
23061,FTD,B02869,71.0,11,1,Brooklyn,Boro Zone
23062,FTD,B02869,71.0,13,1,Brooklyn,Boro Zone
23063,FTD,B02869,71.0,6,1,Brooklyn,Boro Zone
23064,FTD,B02869,71.0,7,1,Brooklyn,Boro Zone
23065,FTD,B02869,71.0,8,1,Brooklyn,Boro Zone
23066,FTD,B02869,72.0,1,1,Brooklyn,Boro Zone
23067,FTD,B02869,72.0,6,1,Brooklyn,Boro Zone
23068,FTD,B02869,74.0,0,1,Manhattan,Boro Zone
23069,FTD,B02869,74.0,10,2,Manhattan,Boro Zone
23070,FTD,B02869,74.0,11,5,Manhattan,Boro Zone
23071,FTD,B02869,74.0,12,2,Manhattan,Boro Zone
23072,FTD,B02869,74.0,13,2,Manhattan,Boro Zone
23073,FTD,B02869,74.0,5,1,Manhattan,Boro Zone
23074,FTD,B02869,74.0,6,1,Manhattan,Boro Zone
23075,FTD,B02869,74.0,7,1,Manhattan,Boro Zone
23076,FTD,B02869,74.0,8,4,Manhattan,Boro Zone
23077,FTD,B02869,74.0,9,1,Manhattan,Boro Zone
23078,FTD,B02869,75.0,0,1,Manhattan,Boro Zone
23079,FTD,B02869,75.0,10,1,Manhattan,Boro Zone
23080,FTD,B02869,75.0,11,1,Manhattan,Boro Zone
23081,FTD,B02869,75.0,13,1,Manhattan,Boro Zone
23082,FTD,B02869,75.0,3,1,Manhattan,Boro Zone
23083,FTD,B02869,75.0,6,4,Manhattan,Boro Zone
23084,FTD,B02869,75.0,8,2,Manhattan,Boro Zone
23085,FTD,B02869,76.0,12,1,Brooklyn,Boro Zone
23086,FTD,B02869,76.0,13,3,Brooklyn,Boro Zone
23087,FTD,B02869,76.0,7,2,Brooklyn,Boro Zone
23088,FTD,B02869,76.0,8,1,Brooklyn,Boro Zone
23089,FTD,B02869,76.0,9,2,Brooklyn,Boro Zone
23090,FTD,B02869,77.0,12,1,Brooklyn,Boro Zone
23091,FTD,B02869,77.0,7,1,Brooklyn,Boro Zone
23092,FTD,B02869,78.0,10,1,Bronx,Boro Zone
23093,FTD,B02869,78.0,12,2,Bronx,Boro Zone
23094,FTD,B02869,78.0,13,1,Bronx,Boro Zone
23095,FTD,B02869,78.0,8,1,Bronx,Boro Zone
23096,FTD,B02869,79.0,0,3,Manhattan,Yellow Zone
23097,FTD,B02869,79.0,1,2,Manhattan,Yellow Zone
23098,FTD,B02869,79.0,10,4,Manhattan,Yellow Zone
23099,FTD,B02869,79.0,11,1,Manhattan,Yellow Zone
23100,FTD,B02869,79.0,12,2,Manhattan,Yellow Zone
23101,FTD,B02869,79.0,13,3,Manhattan,Yellow Zone
23102,FTD,B02869,79.0,2,1,Manhattan,Yellow Zone
23103,FTD,B02869,79.0,5,1,Manhattan,Yellow Zone
23104,FTD,B02869,79.0,6,3,Manhattan,Yellow Zone
23105,FTD,B02869,79.0,7,3,Manhattan,Yellow Zone
23106,FTD,B02869,79.0,9,2,Manhattan,Yellow Zone
23107,FTD,B02869,80.0,10,1,Brooklyn,Boro Zone
23108,FTD,B02869,80.0,12,1,Brooklyn,Boro Zone
23109,FTD,B02869,81.0,11,2,Bronx,Boro Zone
23110,FTD,B02869,81.0,5,1,Bronx,Boro Zone
23111,FTD,B02869,82.0,11,1,Queens,Boro Zone
23112,FTD,B02869,82.0,8,1,Queens,Boro Zone
23113,FTD,B02869,82.0,9,3,Queens,Boro Zone
23114,FTD,B02869,83.0,11,1,Queens,Boro Zone
23115,FTD,B02869,83.0,3,1,Queens,Boro Zone
23116,FTD,B02869,83.0,4,1,Queens,Boro Zone
23117,FTD,B02869,85.0,10,1,Brooklyn,Boro Zone
23118,FTD,B02869,85.0,9,1,Brooklyn,Boro Zone
23119,FTD,B02869,86.0,10,2,Queens,Boro Zone
23120,FTD,B02869,87.0,1,1,Manhattan,Yellow Zone
23121,FTD,B02869,87.0,13,2,Manhattan,Yellow Zone
23122,FTD,B02869,87.0,5,1,Manhattan,Yellow Zone
23123,FTD,B02869,87.0,6,1,Manhattan,Yellow Zone
23124,FTD,B02869,87.0,8,3,Manhattan,Yellow Zone
23125,FTD,B02869,88.0,13,1,Manhattan,Yellow Zone
23126,FTD,B02869,88.0,9,1,Manhattan,Yellow Zone
23127,FTD,B02869,89.0,12,1,Brooklyn,Boro Zone
23128,FTD,B02869,89.0,6,1,Brooklyn,Boro Zone
23129,FTD,B02869,89.0,7,2,Brooklyn,Boro Zone
23130,FTD,B02869,89.0,8,3,Brooklyn,Boro Zone
23131,FTD,B02869,90.0,0,3,Manhattan,Yellow Zone
23132,FTD,B02869,90.0,10,1,Manhattan,Yellow Zone
23133,FTD,B02869,90.0,12,3,Manhattan,Yellow Zone
23134,FTD,B02869,90.0,13,2,Manhattan,Yellow Zone
23135,FTD,B02869,90.0,2,1,Manhattan,Yellow Zone
23136,FTD,B02869,90.0,6,1,Manhattan,Yellow Zone
23137,FTD,B02869,90.0,8,3,Manhattan,Yellow Zone
23138,FTD,B02869,91.0,10,1,Brooklyn,Boro Zone
23139,FTD,B02869,91.0,11,1,Brooklyn,Boro Zone
23140,FTD,B02869,91.0,12,1,Brooklyn,Boro Zone
23141,FTD,B02869,91.0,13,1,Brooklyn,Boro Zone
23142,FTD,B02869,91.0,6,1,Brooklyn,Boro Zone
23143,FTD,B02869,91.0,7,2,Brooklyn,Boro Zone
23144,FTD,B02869,92.0,13,1,Queens,Boro Zone
